Postnumber;Date;Author;Comment
post-1106;11/03/2017  18:58;Hanna;Moin  Mia!  Eigentlich  eine  ziemlich  klassische  Variante,  die  du  da  hast  –  nur  etwas  fettreduziert  und  demnach  fester  anstatt  cremig  (mache  ich  allerdings  ähnlich,  nehme  zwar  mehr  Tahini  aber  am  Öl  spare  ich  auch  🙂  ).  Limettensaft  ist  mir  übrigens  neu,  auch  in  Marokko  nimmt  man  eigentlich  ausschließlich  Zitronensaft.  Was  meiner  Meinung  nach  „fehlt“  bzw.  rein  sollte  wenn  man  den  Geschmack  nicht  gänzlich  hasst  ist  Cumin!  Auch  etwas  Currypulver  macht  sich  toll  darin,  vielleicht  magst  du  das  ja  mal  ausprobieren.  🙂  Ach  und  lass  dir  nichts  erzählen  wegen  der  Kichererbsen  aus  der  Dose,  auch  in  den  „Herkunftsländern“  des  Hummus  nimmt  man  sehr  oft  die  Dosen,  ist  schließlich  nichts  anderes  als  die  vorgekochte/eingeweichte  Variante.  Man  schmeckt  keinen  bzw.  kaum  einen  Unterschied…Liebe  Grüße!PS:  Einen  ganz  tollen  Blog  hast  du  da!  Hätte  dir  viel  früher  mal  schreiben  sollen…  Lese  zwar  nicht  sehr  regelmäßig  aber  einige  deiner  Rezepte  sind  zu  Standards  bei  mir  geworden!  😀  Allen  voran  das  geniale  Cupcake-Frosting  (welches  sich  auch  als  Tortenfüllung  toll  macht),  deine  veganen  Schokomuffins  und  in  letzter  Zeit  vor  allem  der  Nacho-Käsedip.  Letzterer  steht  hier  gerade  in  etwas  abgewandelter  (dickflüssigerer)  Form  bereit,  um  nachher  als  Käsesauce  auf  Burgern  serviert  zu  werden.  🙂  Glaube  darunter  schreib  ich  auch  mal  einen  Kommentar,  habe  nämlich  eine  „Geheimzutat“  entdeckt,  die  die  ganze  Sauce  fast  noch  mal  auf  ein  anderes  Level  bringt.  😀  (Spoileralarm:  Geräuchertes  Paprikapulver!  🙂  )
post-1091;03/06/2012  18:18;Hexerin;Hmmmmm  🙂
post-1091;03/06/2012  18:56;miho;Das  hoert  sich  soooooo  lecker  an!
post-1091;03/06/2012  19:12;nike;Mmmmmmmh  nehm  ich!
post-1091;03/06/2012  19:20;Anne;Ohhhh,  lecker,  lecker!  Die  Förmchen  passen  farblich  ja  auch  perfekt  😀Liebe  Grüße  Anne
post-1091;07/06/2012  11:12;Mia;Das  hab  ich  mir  auch  gedacht  🙂  Die  sind  toll!
post-1091;03/06/2012  19:31;Micha;Tartelettes  –  le  top  du  top!  Und  mit  das  Schönste:  man  ißt  sie  mit  den  Fingern!
post-1091;07/06/2012  11:13;Mia;THEORETISCH  könnte  man  sie  auch  mit  einer  Gabel  essen.  Praktisch  hast  du  natürlich  recht  😉
post-1091;03/06/2012  19:37;ina;das  sieht  ja  wirklich  ganz  köstlich  aus  😀  lecker!!!
post-1091;05/06/2012  16:27;jenni.;mia,  die  tartelettes  sehen  echt  lecker  aus!  und  bei  der  kombi  mascarpone  und  himbeeren  könnte  ich  eh  nicht  nein  sagen!
post-1091;07/06/2012  11:13;Mia;Ich  danke  dir,  Jenni  🙂  Mascarpone  und  Beeren  sind  grandios!
post-1091;05/05/2013  12:43;|  Muttertagsspecial  –  und  ein  paar  köstliche  Himbeer-Buttermilch-Muffins  mit  Streuseln;[…]  1.  Himbeer-Tartelettes-  2.  Oreo-Trüffel-  3.  Zitronen-Frischkäse-Tarte-  4.  Chai-Kakao-Mischung  […]
post-1091;07/05/2013  13:55;Dori;Ich  bin  gerade  dabei,  die  Förmchen  stecken  im  Ofen,  die  Creme  im  Kühlschrank.  Es  duftet  schon  herrlich  🙂  Aber  wie  meinst  du  das  mit  der  Alufolie?  Ich  hab  das  nicht  kapiert  und  jetzt  schrumpfen  sie  ^^  Tip  fürs  nächste  Mal??
post-1091;07/05/2013  16:19;Mia  |  Küchenchaotin;Ich  schneide  einfach  einen  Streifen  Alufolie  ab  und  „stülpe“  ihn  über  den  Rand,  dass  der  ganz  bedeckt  ist  davon.  Ungefähr  so,  bloss  ordentlicher:  http://www.winnegirl.de/wp-content/uploads/2008/01/muerbeteig-mit-alufolie-1.jpg
post-1091;10/05/2013  09:17;Dori;Danke  🙂PS:  Trotz  des  Schrumpfens  haben  sie  meine  Schwiegermama  begeistert!  Sehr  sehr  lecker.
post-1091;09/09/2013  08:33;Gina;Auf  der  Suche  nach  einem  Himbeer-Tartelettes  Rezept  bin  zufällig  auf  diese  Seite  gestossen.  Sehr  erfrischend!
post-1083;31/05/2012  21:32;nike;diese  woche  gab  es  bei  mir  erdbeeren  mit  grünem  spargel  im  salat!  mag  ich  sehr  &  avocados  gehen  immer!  mit  mango,  rucola  &  macadamias  –  auch  ein  traum!  einen  schönen  abend  dir,  nike
post-1083;03/06/2012  12:55;Mia;Mango,  Rucola  und  Macadamia  stell  ich  mir  auch  genial  vor!  Das  wird  ausprobiert!  Danke  für  den  Tipp  🙂
post-1083;01/06/2012  17:33;Dani;*kicher*  Super!  😉Die  Kombination  hört  sich  genial  an  und  wird  garantiert  mal  ausprobiert!
post-1083;02/06/2012  16:18;Anne;Avocado  und  Erdbeeren  zusammen  klingt  spannend.  Rezept  ist  notiert  🙂
post-1083;02/06/2012  16:32;Barbara;Fruchtiges  im  Salzigen  ist  immer  gut!  Ich  würde  noch  einen  Mozzarella  reinschnippeln.  Toller  Tipp  mit  dem  Ahornsirup.  Auch  ganz  toll:  Salat  mit  Ziegenkäse  und  Cranberries.  Nike,  deine  Mango-Kombi  habe  ich  mir  auch  schon  notiert.  Liebe  Grüße  und  auf  einen  schönen  Sommer  voller  sommerlicher  Salate  Barbara
post-1083;03/06/2012  13:00;Mia;Und  noch  was  auf  meiner  Liste!  Ziegenkäse  find  ich  ja  eh  total  gut,  weil  der  kaum  Laktose  enthält.  Mhmhmh!  Ihr  seid  super!
post-1083;19/07/2016  14:22;Anne;Hi  Mia,  ich  habe  den  Salat  gestern  spontan  „nachgekocht“  und  ich  kann  nichts  anderes  als  eine  Lobeshymne  anstimmen.  Klasse!  Super  lecker,  sehr  frisch  und  fruchtig  und  die  Kombi  aus  Balsamico  und  Ahornsirup  ist  der  Knaller.  Vielen  Dank  für  dieses  tolle  Rezept.  Weiter  so  😉  Liebe  Grüße  Anne
post-1083;29/07/2016  19:36;Mia  |  Küchenchaotin;Ich  freu  mich  riesig,  dass  es  dir  geschmeckt  hat!  🙂
post-1064;27/05/2012  17:39;Tami;Mutig!  Ich  trau  mich  (noch)  nicht  wirklich  an  die  Kombination  Erdbeer/Spargel  ran.  Aber  das  Nutellaeis  probier  ich  auf  alle  Fälle  aus  😀
post-1064;27/05/2012  20:38;Mia;Probier  doch  mal!  Ich  habs  ja  auch  erst  kritisch  beäugt,  aber  die  Kombination  ist  total  genial!  Der  Spargel  ist  leicht  herb  und  knackig,  die  Erdbeeren  weich,  süßlich  und  fruchtig  und  dazwischen  hast  du  eine  cremige,  eher  neutrale  Soße,  die  zu  beidem  gut  passt.  Es  ist  so  gut!  Und  das  Nutellaeis  war  DER  Hit!  🙂
post-1064;28/05/2012  12:19;stiller;Mit  dem  Nutellaeis  bringst  du  mich  auf  eine  gute  Idee!  🙂
post-1064;28/05/2012  12:28;Mia;Nutella  ist  der  Gott  der  Aufstriche!
post-1064;28/05/2012  21:44;Anne;Schaut  beides  super  lecker  aus.  Ich  könnte  im  Prinzip  auch  die  komplette  Lecker-Ausgabe  nachkochen  🙂Liebe  Grüße  Anne
post-1064;03/06/2012  12:53;Mia;Tun!  Ich  hab  schon  einiges  durch  davon  😉  Nur  jedes  verbloggen  werde  ich  wohl  nicht  🙂
post-1064;30/05/2012  21:55;clara;Grillen  und  chillen  in  Nordfriesland  mag  ich  ja  seeeeeehr  gerne!!!Freu  mich  auf  Dich  am  Samstag!!!Liebste  grüsseClaretta
post-1064;07/06/2012  18:29;thestiller.de  »  »  Hunger,  stiller!  #8  Erdnusseis;[…]  ob  ich  mal  Google  nach  einem  Rezept  fragen  sollte,  postete  die  Küchenchaotin  eines  für  Nutellaeis.  Was  für  eine  […]
post-1064;13/06/2012  18:39;Love  is  in  the  air…;[…]  Schleifchenpasta  mit  Erdbeeren,  grünem  Spargel  und  Mascarponecreme  nach  dem  Rezept  von  Mia  / Küchenchaotin:  […]
post-1064;13/06/2012  19:10;Dani;Liebe  Mia,  wir  waren  genauso  begeistert  von  der  Kombi  Erdbeeren+Spargel+Mascarpone!  Habe  das  für  die  Verlobungsfeier  meiner  Mutter  gemacht,  hier  gibt´s  Fotos:  http://flowersonmyplate.de/love-is-in-the-air/Blumige  Grüße!  Dani
post-1064;24/04/2013  18:17;Roll;wo  hat  denn  die  Zwiebel  ihren  Einsatz  bei  dem  Salat?  😉  Die  hast  du  irgendwie  nicht  erwähnt  ..der  Salat  sieht  superlecker  aus  und  weil  ich  glaube,  dass  er  auch  superlecker  schmecken  wird,  werd  ich  den  die  Tage  gleich  mal  nachmachen  😛
post-1064;24/04/2013  22:21;Mia  |  Küchenchaotin;Du  hast  recht,  Roll!  Die  Zwiebel  wird  natürlich  zusammen  mit  dem  Spargel  angebraten!  Wird  geändert,  danke!  🙂
post-1064;27/04/2013  15:21;Roll;Hatt  ich  mir  schon  so  gedacht  ..  😛  War  wirklich  sehr  lecker  –  danke  für  das  tolle  Rezept!  Hätt  ich  nicht  gedacht,  dass  die  Erdbeeren  so  gut  zum  Spargel  schmecken  😛
post-1024;24/05/2012  17:45;stiller;Klingt  für  mich  auch  wesentlich  reizvoller  als  Sojafleisch.  🙂
post-1024;27/05/2012  20:39;Mia;Sojafleisch  kann  richtig  zubereitet  auch  lecker  sein!  Kann…  😉
post-1024;02/06/2012  00:59;Leif;Ha!  Kannste  mal  die  neue  Gusseiserne  einweihen,  dachte  ich  mir.  Nach  der  Einbrataktion  vom  Wochenende  (qualm,  stink),  will  man  ja  auch  mal  was  mit  machen.  Na,  was  soll  ich  sagen?  Heimsieg,  Mia.  Das  ist  so  ein  Beweis,  dass  gerade  die  ganz  einfachen  Sachen  am  leckersten  sein  können.  Und:  das  MUSS  aus  der  Pfanne  gegessen  werden.  Leute,  kauft  euch  eine  gusseiserne  Pfanne,  und  wenns  extra  für  dieses  Essen  ist!(Im  Grunde  eine  total  einfache  Idee,  aber  gerade  darum  finde  ich  es  toll,  dass  du  diese  einfachen  Sachen  auch  postest.)Liebe  Grüße,  Leif.
post-1024;03/06/2012  13:00;Mia;Gusseiserne!  Uiuiui!  Sowas  Feines  hat  leider  noch  nicht  den  Weg  in  meine  kleine  Küche  gefunden  🙂  Mich  freut  total,  dass  es  dir  gut  geschmeckt  hat!  Ich  fands  auch  total  herrlich!  Gerade  für  die  einfachen  Sachen  findet  man  leider  so  wenige  Rezepte,  weil  alle  Leute  die  offensichtlich  für  selbstverständlich  halten.  Wenns  aber  so  toll  ist  wie  das  hier:  Dann  muss  es  rauf  auf  meinen  Blog!  Damit  Google  auch  mal  was  jenseits  von  „Brust  von  der  Edel-Ente  auf  98-Stunden-reduzierter  Rotweinsoße  mit  extrakompliziert-zubereitetem  Gemüse  aus  123875km  Entfernung“  ausspuckt  😉
post-1024;06/06/2012  23:36;Leif;Och  du,  die  hab  ich  vor  ein  paar  Monaten  mal  für  20  Euro  beim  A***-Supermarkt  gekauft.  Die  ist  echt  nicht  schlecht  und  sogar  in  Deutschland  hergestellt  (heimische  Industrie  unterstützen  :-).  Was  die  einfachen  Rezepte  angeht,  da  bist  du  jetzt  auf  einer  Mission.  Aber  du  bist  nicht  alleine:  ein  anderes  Blog,  was  ich  sehr  gerne  lese  (kennst  du  vielleicht?),  ist  das  von  afra  evenaar:  http://afraevenaar.wordpress.com/  (Warum  mach  ich  für  andere  Leute  Werbung???  Will  auch  mal  so  einen  schönen  Blog  haben!  LOL)  Die  verwendet  auch  meistens  sehr  wenig  Zutaten  (+  Lorbeer  😉  du  wirst  schon  sehen)  und  schreibt  meist  nicht  einmal  Mengen  hinein.  Wenn  man  sich  aber  die  Fotos  anschaut,  weiß  man  schon  ungefähr,  wieviel  es  so  sein  muss  (bei  ihr  habe  ich  zum  ersten  Mal  „freigekocht“,  also  nach  Augenmaß).  Sehr  viel  Wert  legt  sie  dagegen  auf  die  Beschreibung  und  die  Auswahl  der  Zutaten.  Eine  Art  Minimalfeinschmeckerin,  könnte  man  sagen.  Da  du  ja  auch  so  einen  Hang  zum  mediterranen  hast,  könnte  es  dir  vielleicht  auch  gefallen.  Allerdings  nicht  nur  vegetarisch.  Mein  Lieblingssalat  von  ihr:  Oliven-Orangen-Zwiebeln.  Geht  aber  auch  nur,  wenn  Orangensaison  ist,  und  mit  _echten_  schwarzen  Oliven.So,  schon  wieder  das  Kommentarfeld  vollgekleistert.  Sorry.  Kurzfassung  ist  ein  Fremdwort  für  mich.  Und  ein  Greuel.  😉Liebe  Grüße,  Leif.
post-1024;07/06/2012  11:16;Mia;Kannte  ich  noch  nicht!  Danke  für  den  Tipp!  Wenn  du  dir  einen  Blog  machst,  bin  ich  gern  deine  erste  Leserin  😉  Und  ja,  mediterrane  Küche  finde  ich  grandios!  Auf  dem  Blog  werd  ich  ganz  sicher  noch  mal  stöbern.  Nur  mit  Oliven  kann  man  mich  jagen  😀  Ich  danke  dir  für  deinen  lieben  Kommentar  (deine  Kommentare  sind  immer  so  toll!)!  Liebe  Grüße,  Mia
post-1024;02/05/2014  09:50;Jasmin;Hab  das  Gericht  gestern  ein  wenig  abgewandelt  nachgekocht,  ein  Traum!  Ich  hab  nur  alles  in  den  Backofen  geschmissen  und  den  Ziegenkäse  5  min  vor  Backende  drauf  gegeben!  Köstlich,  lecker  und  einfach!  Danke  für  die  Inspiration!
post-1047;22/05/2012  20:08;Samira  aus  der  Kochwelt;Da  hast  du  dir  ganz  wunderschöne  Visitenkarten  machen  lassen!
post-1047;22/05/2012  20:22;Mia;Danke,  liebe  Samira  🙂
post-1047;22/05/2012  20:19;Dani;supersüß  geworden!  🙂  Ich  bin  auch  sehr  froh  um  meine,  habe  die  Erfahrung  gemacht,  dass  viele  sich  meinen  Blognamen  leider  nicht  so  einfach  merken  sollen  –  hätte  ich  mal  früher  bedenken  sollen  😉  Jedenfalls  klappt´s  mit  Kärtchen  dann  um  einiges  besser!
post-1047;22/05/2012  20:23;Mia;Aber  Dani,  dein  Blogname  ist  doch  so  schön  poetisch!  Ich  konnte  mir  den  sofort  merken  🙂
post-1047;22/05/2012  22:03;Barbara;Hallo  Mia,  die  Karten  sind  ganz  toll  geworden!  Liebe  Grüße  Barbara
post-1047;22/05/2012  22:10;nike;die  karten  sehen  echt  klasse  aus!  lieben  gruß,  nike
post-1047;23/05/2012  06:47;Milchmädchen;Wun-der-schön!
post-1015;20/05/2012  17:51;Barbara;DasisjanDing!  Aber  ich  wette,  auf  der  Packung  sieht  der  Kuchen  nicht  halb  so  schön  aus  wie  bei  dir.  🙂  Wenn’s  mal  fix  gehen  soll,  warum  nicht?
post-1015;21/05/2012  12:58;Mia;Hach,  nun  mach  doch  nicht,  dass  ich  rot  werd!  😀  Ich  finds  auch  total  legitim.  Solang  mans  nicht  andauernd  macht  😉
post-1015;20/05/2012  18:01;Alice;Echt  unglaublich!  😉  –  Hmm  soll  ich  den  jetzt  ausprobieren  oder  nicht?  😉
post-1015;21/05/2012  12:58;Mia;Also  ich  kann  ihn  jedem  nur  ans  Herz  legen.  Aber  wahrscheinlich  kennst  du  viel  bessere  Käsekuchen  als  ich  und  bist  dann  total  enttäuscht  😉
post-1015;20/05/2012  19:30;dani;nice  pic.  <3
post-1015;21/05/2012  12:58;Mia;<3
post-1015;21/05/2012  14:34;miho;Dieser  Kuchen  ist  wirklich  der  Hammer.  Ich  brauch  unbedingt  noch  Blaubeeren.  Hab  nämlich  gleich  2  Packungen  davon  gekauft.  Übrigens    war  den  beiden  Mädels  auf  dem  alljährlich  zum  letzten  Mal  stattfindenden  Flohmarkt  bei  Allerlei  in  Struckum  die  Sache  sehr  peinlich.  Traditionell  ist  ein  selbstgebackener  Kuchen  das  Standgeld  auf  diesem  Flohmarkt,  wobei  die  Betonung  auf  selbstgebacken  liegt.  Bei  Allerlei  gibts  nostalgische  Deko  im  skandinavischen  Stil…  Shabby  halt
post-1015;21/05/2012  14:35;Mia;Mutter!  Auch  keine  Schleichwerbung!  😀
post-1015;27/05/2012  18:45;Miho;Uups…  Bei  Allerlei  komm  ich  halt  immer  ins  Schwärmen…  Sorry,  Tochter!
post-1015;27/05/2012  20:39;Mia;🙂
post-1015;22/05/2012  18:42;Leif;Na,  der  wird  doch  gleich  mal  ausprobiert.  Hallo,  das  mit  den  Nordfriesen  kann  ich  als  Nicht-Norddeutscher  aber  auch  nur  bestätigen.  🙂  Die  können  einen  zwar  schon  mal  am  langen  Arm  verhungern  lassen,  wenn  man  selbst  den  Mund  nicht  aufkriegt.  Aber  wenn  man  um  Hilfe  bittet  oder  nachfragt,  dann  habe  ich  fast  immer  nur  supernette  und  Leute  kennengelernt.  —  Und  wegen  diesem  Shabby  Chic  werden  wir  in  unserem  Urlaubsland  Nr.  1  Dänemark  auch  immer  eine  Menge  Geld  (und  zuhause  eine  Menge  Platz)  los.  🙂
post-1015;22/05/2012  19:46;Mia;Shabby  ist  King!  Definitiv  der  schönste  Wohntrend  dieses  Jahrzehnts.  Wenn  ich  meine  Mutter  in  NF  besuchen  gehe,  dann  sagt  sie  immer  „nur  EIN  Teil!“,  damit  ich  mich  nicht  in  den  finanziellen  Ruin  stürze  😉  Außerdem  ist  es  von  da  aus  nach  Dänemark  ja  wirklich  ein  Katzensprung  🙂  Und  probier  ihn  aus,  lieber  Leif!  Alle,  die  bisher  probiert  haben,  waren  hellauf  begeistert!
post-1019;15/05/2012  16:41;clara;juchz!!!  Mia  Du  Verrückte!!!  Ich  nehm  Dich  auf..  Im  Geschmackspolizei-Stab!!  Zackbum!!  You  made  my  day  my  dear!!!  Vielen  Dank  für  die  lieben  Worte!  Drück  Dich!  Claretta
post-1019;15/05/2012  16:59;Mia;Liebe  Gedanken  soll  man  aussprechen,  Clara  🙂  Ich  freu    mich,  dass  du  dich  freust!  Und  ich  drück  dich  zurück!  Ganz  feste!  Liebe  Grüße,  Mia
post-1019;15/05/2012  16:42;Rike;Oh  ja,  Clara  ist  eine  ganz  tolle  Bloggerin  :)))))))
post-1019;18/05/2012  11:21;Ute  Kirchner;und  ich  bin  vielleicht  stolz  !!!!!  denn    Clara  ist  meine  Tochter  .
post-1019;20/05/2012  16:15;Mia;Da  können  Sie  auch  verdammt  stolz  sein,  liebe  Frau  Kirchner!  Die  Clara  macht  das  super  🙂
post-1019;20/05/2012  16:25;Ute  Kirchner;ich  weiß  !!!
post-1019;13/07/2012  22:31;Ein  Tag  im  wunderschoenen  Hamburg  und  was  das  mit  anderen  Bloggern  zu  tun  hat  |  Kuechenchaotin;[…]  –  die  wundervolle  Clara  kennt  ihr  ja  bestimmt  bereits  aus  diesem  Post  hier.  Oder  von  Post  aus  meiner  Küche.  Oder  vielleicht  von  Blog&Stift  in  Hamburg?  Essen,  […]
post-1019;16/01/2013  12:03;Bloggeburtstag  |  Kuechenchaotin;[…]  hinreißende  Blog  der  lieben  Clara,  den  ich  euch  auch  an  dieser  Stelle  vorgestellt  […]
post-990;13/05/2012  19:46;dani;mmmh,  schaun‘  die  gut  aus!  haben  wir  die  gleiche  mama?  😉  liebsten  gruß,  dani
post-990;13/05/2012  19:56;Mia;Oh  liebe  Dani!  Wie  schön,  dass  du  hier  bist  🙂  Ich  hab  grad  ne  lange  Leitung…  Wie  meinst  du  denn  das?  Liebste  Grüße  zurück!  Mia
post-990;14/05/2012  08:42;Fylgja;Hmm…  die  Trüffel  sehen  aber  gut  aus!  *_*  Da  hat  sich  deine  Mama  aber  sicherlich  gefreut!LG
post-990;14/05/2012  20:38;Mia;Oh  ja,  liebe  Fylgja,  meine  Mami  hat  sich  sogar  seeehr  gefreut!  Und  lecker  waren  sie  auch!  Kann  ich  jedem  nur  empfehlen  🙂
post-965;10/05/2012  18:55;Lena;Die  Möhrensauce  klingt  sehr  lecker!  Ist  auch  das  Richtige,  wenn  man  abends  nicht  weiß  was  man  kochen  soll.  Möhren  hat  man  eh  meistens  daheim.
post-965;10/05/2012  19:55;Mia;Möhren  hat  man  immer  daheim  und  alles  andere  kann  man  sicherlich  auch  ein  bisschen  variieren.  Z.B.  mit  Ricotta  oder  Joghurt  oder  oder  oder!  🙂
post-965;10/05/2012  20:26;Stefanie;Hallo!Wann  kommt  denn  die  Sahne  dazu?  🙂Viele  Grüße,  StefaniePS:  Hört  sich  suuuper  an  und  wird  definitiv  ausprobiert
post-965;10/05/2012  21:02;Mia;Danke  für  den  Hinweis,  Stefanie  🙂  Die  Sahne  kommt  mit  dem  Frischkäse  zusammen  dazu  🙂
post-965;11/05/2012  17:58;Oma;Hallo  Mirja!  Die  Möhrencreme  gab  es  gleich  heute  Mittag.Ich  hatte  nur  Frischkäse  mit  Kräutern  und  Harissapaste.Es  war  so  einfach,  lecker  und  noch  gesund,sogar  Opa  war  begeistert.Mach  weiter  so,deine  Fangemeinde  wird  größer.  liebe  Grüsse  Oma  und  Opa
post-965;14/05/2012  21:40;Leif;Knaller!  Habs  gerade  während  des  kühlen  aber  friedvollen  Frühlingsabends  heute  genossen!  Jetzt  muss  ich  mich  zwingen,  die  Soße  nicht  aufzulöffeln,  damit  noch  was  für  morgen  bleibt.  Dass  Nudeln  und  Möhren  durchaus  passen,  habe  ich  schon  einmal  lernen  dürfen.  Das  genau  ist  das  Erlebnis,  bei  dem  ich  vorher  dachte  „Gewagt,  gewagt!“,  und  das  dann  eine  Offenbarung  war.  Und  zwar  waren  das  die  Möhrenspaghetti  mit  Gorgonzola  von  „New  Kitch  On  The  Blog“:  http://new-kitch-on-the-blog.blogspot.de/2011/01/schicker-schimmel-mohrenspaghetti-mit.html  Alleine,  dass  die  Möhren  in  Streifen  geschnitten  werden  und  so  die  Struktur  der  Spaghetti  aufnehmen.  Und  da  fällt  mir  doch  gleich  eine  Käsevariation  zu  deinem  Rezept  ein…  🙂Weiter  so  mit  deinem  Blog,  das  immer  sehr  unterhaltsam  zu  lesen  ist.Schöne  Grüße  aus  dem  Rheinland,Leif.
post-965;15/05/2012  15:46;Mia;Ouuuu  ja!  Das  klingt  total  lecker,  Leif!  Schön,  dass  dir  meine  Version  von  Spaghetti  mit  Möhren  auch  geschmeckt  hat  :)Und  danke  für  das  Kompliment…  Gottseidank  kann  niemand  sehen,  wenn  ich  manchmal  rot  vorm  Bildschirm  anlaufe  😉  Liebste  Grüße  zurück  aus  dem  Norden,  Mia
post-965;19/05/2012  22:07;Miho;Hier  gabs  Harrissa  und  1000  ander  tolle  Sachen:  http://www.wuerz-welt.de
post-965;20/05/2012  16:16;Mia;Mutter!  Keine  Werbung!  😀
post-965;26/10/2012  13:15;Leonie;Hi,  ich  habe  die  Möhrencreme  eben  ausprobiert  und  wow,  dieses  Gericht  ist  wirklich  super  lecker!  Das  Rezept  habe  ich  auf  eine  Person  runtergerechnet,  und  da  brauchten  die  Möhren  dann  nur  gute  zehn  Minuten  zum  Garen.  Außerdem  hatte  ich  keine  Sahne,  dafür  hab  ich  15g  Frischkäse  mehr  genommen,  das  hat  wunderbar  funktioniert.Vielen  lieben  Dank  für  das  Rezept,  es  ist  sofort  in  meine  Sammlung  gewandert  und  wird  sicher  noch  öfter  nachgekocht!
